id,type,label,n_tokens,total_text_len,mean_conf,min_conf,frac_conf_lt30,frac_conf_lt50,std_conf,n_latin_dates,n_arabic_date_tokens,n_valid_dates,n_distinct_years,year_span,chrono_violation,implausible_age,future_or_ancient,n_date_pairs_bad_order,has_dual_script,crossscript_year_mismatch_frac,crossscript_any_mismatch,name_weird_accent_ct,name_weird_accent_frac,n_latin_name_tokens,box_h_cv,box_h_max_over_med
9a9cb44169384cbab5555d1591ce9651,EGYPT/DL,1,36.0,296.0,0.8389743621412077,0.0,0.05263157894736842,0.07894736842105263,0.25062763485468664,3.0,0.0,3.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.21217778697905515,1.4693877251145362
9ecfbec6cce3466ba3b5ed2c872957c1,MOZAMBIQUE/DL,0,41.0,516.0,0.9792936851338643,0.695019006729126,0.0,0.0,0.054933444713470836,3.0,0.0,3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.3078373597702072,2.7619046303854935
6157b58d354547b1bc8f956a93ec0490,EGYPT/DL,1,40.0,307.0,0.8589335523900532,0.0,0.047619047619047616,0.047619047619047616,0.239429035969703,3.0,3.0,3.0,3.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.20099529741724206,1.4226803830375179
c68faa7d24cb4141bb64af7eb613704f,EGYPT/DL,1,34.0,286.0,0.8043016783500972,0.0,0.10526315789473684,0.13157894736842105,0.3086806531332147,3.0,1.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.22758156671516755,1.4526315483656518
c403aa6b5bf54ace8b4126d671c6a49d,MAURITIUS/ID,1,17.0,188.0,0.9986442607991836,0.984178900718689,0.0,0.0,0.003680916903525447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04054054054054054,14.0,0.18926523701589038,1.2291666410590283
bca32d4573e94811a297d8aff3b86186,BENIN/DL,0,27.0,421.0,0.9306291333503194,0.0613531693816185,0.07407407407407407,0.07407407407407407,0.2300167089345988,3.0,0.0,3.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.27263091366701575,1.8648648144631133
b888fbf5123f4b1b8bda82f6fa50d37e,BENIN/DL,0,27.0,423.0,0.9245252741707696,0.07287828624248505,0.07407407407407407,0.07407407407407407,0.2293087166160698,3.0,0.0,3.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2665521090333183,1.9166666134259276
f088e4a020e24420b929c71c4eb16cd6,MOZAMBIQUE/DL,0,39.0,518.0,0.9869490586794339,0.7688073515892029,0.0,0.0,0.03782754826751431,3.0,0.0,3.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3185736563853238,2.999999850000007
ea815472bf934992b961753edb585406,MAURITIUS/ID,1,15.0,169.0,0.9972354094187419,0.9705910086631775,0.0,0.0,0.007206286373422359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.029850746268656716,13.0,0.15756246029356658,1.2954545160123974
307f38970f8e4b07aea378954d016f07,MOZAMBIQUE/DL,1,38.0,517.0,0.9901071630026165,0.9126508831977844,0.0,0.0,0.01861551152350025,3.0,0.0,3.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.419433484856398,3.756097377751347
3b168a014c5046888929146fff608f50,MOZAMBIQUE/DL,1,38.0,523.0,0.9898930003768519,0.9303680658340454,0.0,0.0,0.016467620307828112,3.0,0.0,3.0,3.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.32465850145568625,2.999999850000007
e2ae751aa6e74d5abe19c1627dde31b2,GUINEA/DL,0,18.0,352.0,0.966243048508962,0.651721715927124,0.0,0.0,0.08385581790833126,2.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.49926259319981786,2.8163264731361948
79651ada10d84429b6ba6515a799c327,MOZAMBIQUE/DL,0,39.0,520.0,0.9676232024645194,0.45463791489601135,0.0,0.02564102564102564,0.09374446905612713,3.0,0.0,3.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.36714225589090216,2.857142721088442
03149fb6a5504a5ebabbf438ff2fd124,MAURITIUS/ID,1,19.0,173.0,0.9299329080079731,0.27538469433784485,0.05263157894736842,0.10526315789473684,0.1958966231581236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0234375,13.0,0.4163496797917884,2.9111110464197547
3bec2631042b42ec85fa0a3ff5d858ad,MAURITIUS/ID,1,18.0,202.0,0.9593781100379096,0.3028526306152344,0.0,0.05555555555555555,0.15932148590896944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.043209876543209874,15.0,0.18464590306461107,1.2553191222272528
3b274dc7d3c94fbfb47a560fcc087132,GUINEA/DL,1,18.0,315.0,0.9533263229661517,0.4675639569759369,0.0,0.05555555555555555,0.12491887535663555,2.0,0.0,2.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.4971882939893024,2.7321428083545927
d156284d98a8464f81da536535b9ea1d,BENIN/DL,1,27.0,431.0,0.9142830313907729,0.0752963200211525,0.07407407407407407,0.07407407407407407,0.23188955871790903,3.0,0.0,3.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.32210030334565837,2.3513512878013167
e2132764022a477a9d687c9030ec1785,BENIN/DL,1,26.0,435.0,0.9223213506719241,0.03717068210244179,0.07692307692307693,0.07692307692307693,0.23463464031379144,3.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2674025346242777,1.8648648144631133
bce9c3cd4b34421fbbdf42f8ca548571,EGYPT/DL,0,35.0,302.0,0.793195978189126,0.0,0.10256410256410256,0.1794871794871795,0.31701197103343437,3.0,1.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.1983859251112793,1.4999999673913051
4df4c9f4be7340e2987a7ce33ddef01d,MOZAMBIQUE/DL,0,39.0,520.0,0.9765460735712296,0.6941637992858887,0.0,0.0,0.06313263159725989,3.0,0.0,3.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.3141803015499197,2.6818180599173607
ed81df0ee2c54292a49944148a5089f9,MOZAMBIQUE/DL,1,40.0,514.0,0.9773645579814911,0.5752614140510559,0.0,0.0,0.0692485207637471,3.0,0.0,3.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.33588742578079206,2.8095236757369677
5e0486cb2b2245f3895cc22c489b45b7,BENIN/DL,1,26.0,425.0,0.9243623849291068,0.07066677510738373,0.07692307692307693,0.07692307692307693,0.23553777784381288,3.0,0.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.26622295227828013,1.9166666134259276
3bc84d0044674289895fb9ea03613071,BENIN/DL,1,28.0,442.0,0.9005643967539072,0.07261038571596146,0.10714285714285714,0.10714285714285714,0.26454279167919,3.0,0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5570380199163605,4.333333212962967
ae0106071656492fa152a295712f1571,GUINEA/DL,0,16.0,327.0,0.9734200313687325,0.627167820930481,0.0,0.0,0.08973234434393286,2.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.42423853226108627,2.7708332756076404
a4aa5324752c45ca858c89526e76de95,MOZAMBIQUE/DL,0,38.0,510.0,0.9839834210119749,0.7314759492874146,0.0,0.0,0.0437615728263317,3.0,0.0,3.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.31969289350735824,2.857142721088442
a9499f4baea94a15937d655400c78603,MAURITIUS/ID,1,19.0,182.0,0.9614091782193435,0.3942512571811676,0.0,0.05263157894736842,0.13571375217256026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.035211267605633804,15.0,0.20384172173708212,1.3541666384548618
0a8ca94dcbe548308c692317d9628ecb,GUINEA/DL,1,16.0,323.0,0.9865135550498962,0.8317761421203613,0.0,0.0,0.04049388006891333,2.0,0.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.22729447071562367,1.5824175476391749
a01b039f696e480088d931a1a9aadb09,MOZAMBIQUE/DL,1,38.0,517.0,0.9586632465704893,0.0,0.02564102564102564,0.02564102564102564,0.16142361128886332,3.0,0.0,3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4449272805287271,3.6666664920635004
2e36add5c17f4f3c9982bf8ffae975f4,BENIN/DL,0,26.0,425.0,0.9245621332755456,0.07287828624248505,0.07692307692307693,0.07692307692307693,0.23198476331724788,3.0,0.0,3.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.248273089627536,1.89041090711203
2944077dfd494794b54d941dae3aec92,BENIN/DL,0,28.0,405.0,0.9166691819471973,0.07287828624248505,0.07142857142857142,0.07142857142857142,0.2297913079186209,3.0,0.0,3.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.2643065586945919,1.89041090711203
c4255b2eb4cf47069022875507be5dce,GUINEA/DL,0,18.0,330.0,0.9648324052492777,0.654346764087677,0.0,0.0,0.08140816701951349,2.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3704501532609342,2.505263105152356
adae739f2e5c4636997a9d263d4aa879,MOZAMBIQUE/DL,1,39.0,515.0,0.9908955632111965,0.9529933929443359,0.0,0.0,0.014691680657662144,3.0,0.0,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.30134140507849044,2.636363516528931
121849edc36841b88c75fe5905fed3e0,MAURITIUS/ID,1,17.0,203.0,0.9812053477062899,0.6986650824546814,0.0,0.0,0.07067614328433398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.048484848484848485,15.0,0.41035305478077794,2.7555554943209892
baa55fc835a14a23b5e25816856891bb,GUINEA/DL,0,18.0,336.0,0.9670851131280264,0.576403021812439,0.0,0.0,0.09655783109071002,2.0,0.0,2.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.39830408984650145,2.579999948400001
c36d7d33c6044e01ae2dcd06d08f982c,MOZAMBIQUE/DL,1,38.0,507.0,0.9865130358620694,0.9108909964561462,0.0,0.0,0.022489018054461928,3.0,0.0,3.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3137590159451149,2.857142721088442
d05a2798996d4d48806cbfcfd39828c0,MAURITIUS/ID,0,17.0,194.0,0.9609716096345116,0.41306814551353455,0.0,0.058823529411764705,0.1372173590293399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.039735099337748346,13.0,0.2354891199907925,1.666666626984128
63a22c5289dd4c67b0ce987c4af5a147,BENIN/DL,0,27.0,404.0,0.9284585990287639,0.07287828624248505,0.07407407407407407,0.07407407407407407,0.22584222023645398,3.0,0.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.25542916157128875,1.8648648144631133
9ea55bee0e564ce7afe2d072347b233d,MAURITIUS/ID,0,15.0,162.0,0.9984952012697855,0.9918539524078369,0.0,0.0,0.0024137120191692375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.016129032258064516,12.0,0.21202436369592934,1.4222221906172847
4c162463a2864faaac39e59b7370376a,GUINEA/DL,0,16.0,336.0,0.9918077066540718,0.9417586922645569,0.0,0.0,0.016056857004624794,2.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.24748659117235206,1.536842072908588
b764d7e418de42e3b11dfb83f23cde58,GUINEA/DL,1,17.0,340.0,0.9823189833584953,0.86451655626297,0.0,0.0,0.03611465550680635,2.0,0.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.41762029076328405,2.955555489876545
14636953c77e49f2834ab96644685567,GUINEA/DL,1,17.0,332.0,0.9586486132705913,0.42449644207954407,0.0,0.058823529411764705,0.13385955599984162,2.0,0.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3666454919643836,2.489361649162518
b268eac3d6ed4b20898ba014d6f0c377,MAURITIUS/ID,0,18.0,183.0,0.9620624532302221,0.450485497713089,0.0,0.05555555555555555,0.12504491426940254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00684931506849315,15.0,0.2118551875769,1.4712643339939235
fa24135f70a845e1afc72c8694a1088d,BENIN/DL,0,27.0,434.0,0.9285111637027176,0.07287828624248505,0.07407407407407407,0.07407407407407407,0.22618427649898218,3.0,0.0,3.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.27889853055728037,1.8648648144631133
51988cf500f94783925b052363d9d161,MOZAMBIQUE/DL,0,37.0,526.0,0.9710238865903906,0.5825182199478149,0.0,0.0,0.07863519666638563,3.0,0.0,3.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.5214353226002361,4.523809308390033
a67e50a1c4f24fe4b23675ffe1487b73,MAURITIUS/ID,1,17.0,199.0,0.9647487419493058,0.4567074477672577,0.0,0.058823529411764705,0.12719524008815894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.03164556962025317,14.0,0.18133530112361312,1.2608695378071841
12b8f0a97eff449c8beca04aa242791e,GUINEA/DL,1,17.0,318.0,0.983649962088641,0.847570538520813,0.0,0.0,0.0357292613081519,2.0,0.0,2.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.21679107594410071,1.4999999687500007
859166343976493494f35623e5d29022,MAURITIUS/ID,1,16.0,175.0,0.9893025234341621,0.8943387866020203,0.0,0.0,0.026461993656458266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0425531914893617,14.0,0.19878111434279228,1.4318181492768602
fc83291cb75b4f7b8566fc7b88719009,BENIN/DL,1,27.0,397.0,0.9295798931960706,0.0683857649564743,0.07407407407407407,0.07407407407407407,0.22450629642301986,3.0,0.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2743500419741834,1.9166666134259276
0d83fb66b2ce4581983b66c0ca884914,BENIN/DL,1,26.0,431.0,0.92220029893976,0.0752963200211525,0.07692307692307693,0.07692307692307693,0.23456339099103468,3.0,0.0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2784698840767138,1.9166666134259276
4f1e7cb066894c0cae7fb385f216956b,GUINEA/DL,0,18.0,313.0,0.9472123831510544,0.22177234292030334,0.05555555555555555,0.05555555555555555,0.17688241468139976,2.0,0.0,2.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.40262807766088365,2.774193488727022
61ebf67ab90245d6a461bc6f76e5a921,MOZAMBIQUE/DL,0,38.0,517.0,0.9855350099111858,0.7688073515892029,0.0,0.0,0.03844748428582086,3.0,0.0,3.0,3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.41863675194563366,3.8499998075000095
130c3a7b57bc4885bf7d2d8885612924,BENIN/DL,0,27.0,435.0,0.8972678932228259,0.0,0.10714285714285714,0.10714285714285714,0.2773799857336661,3.0,0.0,3.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.3678244722942499,2.702702629656686
2ed4314be25b413993ed83fd4aff784c,GUINEA/DL,0,17.0,326.0,0.9853308235897738,0.8795278072357178,0.0,0.0,0.029609001651986443,2.0,0.0,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.427651425143698,2.7708332756076404
991e24b016d64200ad9cf5b499de686d,GUINEA/DL,0,18.0,328.0,0.968254609240426,0.6717211008071899,0.0,0.0,0.0783686678442664,2.0,0.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.3644057298785758,2.437499949218751
c2a2644b9b4c4001aaaafad4a9ca39a1,GUINEA/DL,1,17.0,317.0,0.9644807734910179,0.46752843260765076,0.0,0.058823529411764705,0.1244618326672496,2.0,0.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.46983325590682734,3.0833332690972237
323e029f7db24c8a8768e2211ab5d7c2,MAURITIUS/ID,1,18.0,187.0,0.9680367906888326,0.5573341846466064,0.0,0.0,0.10034604043274349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.04666666666666667,15.0,0.18635733660140133,1.2967032682043238
c1449e2d79e8444b9cefb5e8646a4a9c,MOZAMBIQUE/DL,0,39.0,511.0,0.985716578287956,0.7314759492874146,0.0,0.0,0.04424407750659338,3.0,0.0,3.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4212868295540153,3.7619045827664483
ef81adacfa7e49a5a29c6321aeaf2570,MOZAMBIQUE/DL,0,38.0,527.0,0.9736659950331638,0.6214587092399597,0.0,0.0,0.07263598678195952,3.0,0.0,3.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.44442007495890024,3.5909089276859576
3f0641214be346ab95f4b68c24ef39bb,MOZAMBIQUE/DL,0,39.0,520.0,0.9639552474021912,0.0,0.025,0.025,0.15654980868200677,3.0,0.0,3.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3361641123709902,2.7619046303854935
602a8a6fb747400088706d991a0aba6a,MOZAMBIQUE/DL,0,37.0,515.0,0.9833601745399269,0.7314759492874146,0.0,0.0,0.044282853640823856,3.0,0.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.43744815156243827,3.809523628117922
93ca3a8db18947dcb912405d5c2427c8,MOZAMBIQUE/DL,0,38.0,512.0,0.9833943937954149,0.7314759492874146,0.0,0.0,0.04400684812315853,3.0,0.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.31655491104146266,2.878048640095188
bf3d761a0cd4473b9183ce783c7f8fcc,MAURITIUS/ID,0,17.0,181.0,0.9685836013625649,0.5046588778495789,0.0,0.0,0.11615939967838698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.014084507042253521,14.0,0.1791734437603335,1.2826086677693769
ed8f4d5724ba45fc9a8876a3adc694df,MAURITIUS/ID,0,16.0,170.0,0.9631432723253965,0.45183709263801575,0.0,0.0625,0.13214195728810615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.015873015873015872,11.0,0.21029924238855296,1.547619010770976
c7e17d8bb532407dbfed3b39a7d673cd,EGYPT/DL,1,37.0,304.0,0.8231932692229748,0.0,0.075,0.1,0.27728917702424244,3.0,2.0,3.0,3.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.18942020794401765,1.437499970052084
2c3ec6af3ff84be29283f86c2ec6a39b,MAURITIUS/ID,1,18.0,188.0,0.9970992306868235,0.9696874618530273,0.0,0.0,0.007436102871348019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0136986301369863,14.0,0.19744884676761215,1.4130434475425337
65ef8401fbb3493c9690b502045264a3,BENIN/DL,1,27.0,411.0,0.925913521675048,0.03717068210244179,0.07407407407407407,0.07407407407407407,0.2290095561861444,3.0,0.0,3.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.270258651121052,1.9166666134259276
281f2ef1bd404ac8bbefb75540e704ce,BENIN/DL,1,26.0,406.0,0.9224813772508731,0.0613531693816185,0.07692307692307693,0.07692307692307693,0.2305011043604634,3.0,0.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2592724756778915,1.9166666134259276
537b261c790e46c69c7a9e14ab07bf18,MAURITIUS/ID,1,16.0,191.0,0.9285295475274324,0.3915427625179291,0.0,0.0625,0.18000834658265968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04081632653061224,13.0,0.44022317487578233,2.9411764013840846
9238166b782d422dbbb211bd8512a43f,GUINEA/DL,0,17.0,335.0,0.9845767196486978,0.8821552991867065,0.0,0.0,0.02846466203951806,2.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.44442499117993994,3.045454476239671
076dccf520e4456abb055b522f8f863c,MOZAMBIQUE/DL,1,38.0,520.0,0.9839083160224714,0.7314759492874146,0.0,0.0,0.04373628903136643,3.0,0.0,3.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.41386339955059426,3.6744184337479795
d51ae2a0aa8144cf85baf7004b511185,BENIN/DL,0,26.0,417.0,0.9235736653208733,0.07287828624248505,0.07692307692307693,0.07692307692307693,0.23100804938671807,3.0,0.0,3.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.27344725197471437,1.89041090711203
f809e5c5fff14cd6be4ff0e037e90209,MAURITIUS/ID,0,17.0,176.0,0.9323551952838898,0.49520429968833923,0.0,0.058823529411764705,0.15212255791971405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.022556390977443608,13.0,0.4215943011327634,2.777777716049384
3be315c8da584d51b86c6c204d941057,BENIN/DL,1,26.0,397.0,0.9244346405164554,0.05445654317736626,0.07692307692307693,0.07692307692307693,0.2358902188820166,3.0,0.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.26086775612115504,1.8648648144631133
fd18da1410114dba8d3afc2856196dea,GUINEA/DL,1,16.0,335.0,0.9771913774311543,0.6906886100769043,0.0,0.0,0.07421004515536035,2.0,0.0,2.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.4534784142714596,2.945054880328464
411c1f4c1510434bb69ffebeb9c91e26,EGYPT/DL,0,38.0,296.0,0.865842193365097,0.0,0.02564102564102564,0.05128205128205128,0.2041872648405275,3.0,1.0,3.0,3.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.20844588055495736,1.4081632365680974
acced5cc8c14443982c49cf5bcb68c8f,EGYPT/DL,0,36.0,305.0,0.8451020671771123,0.0,0.07692307692307693,0.07692307692307693,0.2694102074026411,3.0,2.0,3.0,3.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.20693378728602346,1.4081632365680974
e3a7121e2b2147a2957774259f497232,BENIN/DL,0,28.0,419.0,0.919402244633862,0.0752963200211525,0.07142857142857142,0.07142857142857142,0.22632480104489422,3.0,0.0,3.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.4017919744097814,3.0833332476851876
1d21d7bb62734533962d557d63a51730,GUINEA/DL,1,17.0,324.0,0.9853350800626418,0.8503167629241943,0.0,0.0,0.03555120909747294,2.0,0.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.20930828257624964,1.6363635991735546
6f93c30a7b5442de9df41692928fb02b,MAURITIUS/ID,1,17.0,211.0,0.9534826559178969,0.30204468965530396,0.0,0.058823529411764705,0.16323253504287433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.058823529411764705,14.0,0.19557881250495748,1.3720929913466746
456cc6ea037f44f3afd7fce8b36db5f7,BENIN/DL,0,27.0,422.0,0.9266727286632415,0.03717068210244179,0.07407407407407407,0.07407407407407407,0.23291364580811338,3.0,0.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2619770368430962,1.8648648144631133
0611b05b6a4143ffb77de95404363e23,MAURITIUS/ID,0,17.0,192.0,0.9621871552046608,0.44536152482032776,0.0,0.058823529411764705,0.12986655818801815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02027027027027027,13.0,0.17937426174935303,1.3720929913466746
5f6a10c961f94669a2e6f5860978b5e1,BENIN/DL,0,28.0,432.0,0.9100315348644342,0.03717068210244179,0.07142857142857142,0.07142857142857142,0.23946375065340728,3.0,0.0,3.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.2732158667875817,1.89041090711203
c20fbb1e63694a1b8ee9a6d205b4596a,EGYPT/DL,0,37.0,318.0,0.8528536084370736,0.0,0.05128205128205128,0.05128205128205128,0.23860460194583913,3.0,2.0,3.0,3.0,78.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.20342696645879055,1.4081632365680974
4af3008702494b7bb515bcca3218abc3,BENIN/DL,0,27.0,416.0,0.9064757081645506,0.0613531693816185,0.07407407407407407,0.07407407407407407,0.24164893843608407,3.0,0.0,3.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.3432466552394969,2.5945945244704185
752cf8f9cff948b1b21609316a939ec4,EGYPT/DL,1,38.0,302.0,0.8133289308809653,0.0,0.0975609756097561,0.12195121951219512,0.2885137992187564,3.0,3.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.2274349054028834,1.624999966145834
d9fe6faef87a46d2a9d2b9929feff625,BENIN/DL,1,27.0,407.0,0.9280183215936025,0.0683857649564743,0.07407407407407407,0.07407407407407407,0.2244182307471113,3.0,0.0,3.0,3.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2631889952505178,1.9166666134259276
